BaitID	Domain	Level	Target	RegionOffset	BaitOffset	Tm	Gene	GeneOffset	Method	Source
VS002-039-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	35836	20	74.33	pol	637	Pseudo-Organism	Target
VS002-040-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13389	0	75.92	DBP	3241	Pseudo-Organism	Target
VS002-040-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13389	5	75.92	DBP	3246	Pseudo-Organism	Target
VS002-040-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13389	10	75.92	DBP	3251	Pseudo-Organism	Target
VS002-040-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13389	15	75.92	DBP	3256	Pseudo-Organism	Target
VS002-040-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13389	20	75.92	DBP	3261	Pseudo-Organism	Target
VS002-041-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14653	0	78.92	ORF9	576	Pseudo-Organism	Target
VS002-041-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14653	5	78.92	ORF9	581	Pseudo-Organism	Target
VS002-041-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14653	10	78.92	ORF9	586	Pseudo-Organism	Target
VS002-041-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14653	15	78.92	ORF9	591	Pseudo-Organism	Target
VS002-041-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14653	20	78.92	ORF9	596	Pseudo-Organism	Target
VS002-042-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	5902	1	77.58	gH	586	Pseudo-Organism	Target
VS002-043-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	567	0	77.76	UL8	566	Pseudo-Organism	Target
VS002-043-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	567	5	77.76	UL8	571	Pseudo-Organism	Target
VS002-043-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	567	10	77.76	UL8	576	Pseudo-Organism	Target
VS002-043-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	567	15	77.76	UL8	581	Pseudo-Organism	Target
VS002-043-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	567	20	77.76	UL8	586	Pseudo-Organism	Target
VS002-044-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	31077	0	81.39	gB	556	Pseudo-Organism	Target
VS002-044-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	31077	5	81.39	gB	561	Pseudo-Organism	Target
VS002-044-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	31077	10	81.39	gB	566	Pseudo-Organism	Target
VS002-044-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	31077	15	81.39	gB	571	Pseudo-Organism	Target
VS002-044-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	31077	20	81.39	gB	576	Pseudo-Organism	Target
VS002-045-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14627	0	82.53	ORF9	550	Pseudo-Organism	Target
VS002-045-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14627	5	82.53	ORF9	555	Pseudo-Organism	Target
VS002-045-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14627	10	82.53	ORF9	560	Pseudo-Organism	Target
VS002-045-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14627	15	82.53	ORF9	565	Pseudo-Organism	Target
VS002-045-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14627	20	82.53	ORF9	570	Pseudo-Organism	Target
VS002-046-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13361	0	80.60	DBP	3213	Pseudo-Organism	Target
VS002-047-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9277	1	80.84	ORF2	515	Pseudo-Organism	Target
VS002-047-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9277	6	80.84	ORF2	520	Pseudo-Organism	Target
VS002-047-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9277	11	80.84	ORF2	525	Pseudo-Organism	Target
VS002-048-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26452	0	75.49	TRM1	1620	Pseudo-Organism	Target
VS002-048-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26452	5	75.49	TRM1	1625	Pseudo-Organism	Target
VS002-048-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26452	10	75.49	TRM1	1630	Pseudo-Organism	Target
VS002-048-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26452	15	75.49	TRM1	1635	Pseudo-Organism	Target
VS002-048-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26452	20	75.49	TRM1	1640	Pseudo-Organism	Target
VS002-049-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13311	0	83.32	DBP	3163	Pseudo-Organism	Target
VS002-049-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13311	5	83.32	DBP	3168	Pseudo-Organism	Target
VS002-049-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13311	10	83.32	DBP	3173	Pseudo-Organism	Target
VS002-049-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13311	15	83.32	DBP	3178	Pseudo-Organism	Target
VS002-049-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13311	20	83.32	DBP	3183	Pseudo-Organism	Target
VS002-050-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26426	0	78.42	TRM1	1594	Pseudo-Organism	Target
VS002-050-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26426	5	78.42	TRM1	1599	Pseudo-Organism	Target
VS002-050-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26426	10	78.42	TRM1	1604	Pseudo-Organism	Target
VS002-050-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26426	15	78.42	TRM1	1609	Pseudo-Organism	Target
VS002-050-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26426	20	78.42	TRM1	1614	Pseudo-Organism	Target
VS002-051-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9944	0	80.39	UL3	463	Pseudo-Organism	Target
VS002-051-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9944	5	80.39	UL3	468	Pseudo-Organism	Target
VS002-051-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9944	10	80.39	UL3	473	Pseudo-Organism	Target
VS002-051-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9944	15	80.39	UL3	478	Pseudo-Organism	Target
VS002-051-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9944	20	80.39	UL3	483	Pseudo-Organism	Target
VS002-052-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	7068	0	77.53	gH	1751	Pseudo-Organism	Target
VS002-052-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	7068	5	77.53	gH	1756	Pseudo-Organism	Target
VS002-052-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	7068	10	77.53	gH	1761	Pseudo-Organism	Target
VS002-052-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	7068	15	77.53	gH	1766	Pseudo-Organism	Target
VS002-052-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	7068	20	77.53	gH	1771	Pseudo-Organism	Target
VS002-053-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19552	0	83.04	UL6	1223	Pseudo-Organism	Target
VS002-053-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19552	5	83.04	UL6	1228	Pseudo-Organism	Target
VS002-053-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19552	10	83.04	UL6	1233	Pseudo-Organism	Target
VS002-053-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19552	15	83.04	UL6	1238	Pseudo-Organism	Target
VS002-053-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19552	20	83.04	UL6	1243	Pseudo-Organism	Target
VS002-054-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13259	0	81.11	DBP	3111	Pseudo-Organism	Target
VS002-054-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13259	5	81.11	DBP	3116	Pseudo-Organism	Target
VS002-054-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13259	10	81.11	DBP	3121	Pseudo-Organism	Target
VS002-054-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13259	15	81.11	DBP	3126	Pseudo-Organism	Target
VS002-054-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13259	20	81.11	DBP	3131	Pseudo-Organism	Target
VS002-055-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27806	0	80.96	gE	431	Pseudo-Organism	Target
VS002-055-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27806	5	80.96	gE	436	Pseudo-Organism	Target
VS002-055-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27806	10	80.96	gE	441	Pseudo-Organism	Target
VS002-055-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27806	15	80.96	gE	446	Pseudo-Organism	Target
VS002-055-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27806	20	80.96	gE	451	Pseudo-Organism	Target
VS002-056-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14497	0	84.44	ORF9	420	Pseudo-Organism	Target
VS002-056-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14497	5	84.44	ORF9	425	Pseudo-Organism	Target
VS002-056-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14497	10	84.44	ORF9	430	Pseudo-Organism	Target
VS002-056-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14497	15	84.44	ORF9	435	Pseudo-Organism	Target
VS002-056-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14497	20	84.44	ORF9	440	Pseudo-Organism	Target
VS002-057-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27780	0	80.88	gE	405	Pseudo-Organism	Target
VS002-057-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27780	5	80.88	gE	410	Pseudo-Organism	Target
VS002-057-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27780	10	80.88	gE	415	Pseudo-Organism	Target
VS002-057-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27780	15	80.88	gE	420	Pseudo-Organism	Target
VS002-057-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	27780	20	80.88	gE	425	Pseudo-Organism	Target
VS002-058-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1184	0	78.09	UL8	1183	Pseudo-Organism	Target
VS002-058-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1184	5	78.09	UL8	1188	Pseudo-Organism	Target
VS002-058-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1184	10	78.09	UL8	1193	Pseudo-Organism	Target
VS002-058-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1184	15	78.09	UL8	1198	Pseudo-Organism	Target
VS002-058-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1184	20	78.09	UL8	1203	Pseudo-Organism	Target
VS002-059-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18701	0	80.41	UL6	372	Pseudo-Organism	Target
VS002-059-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18701	5	80.41	UL6	377	Pseudo-Organism	Target
VS002-059-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18701	10	80.41	UL6	382	Pseudo-Organism	Target
VS002-059-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18701	15	80.41	UL6	387	Pseudo-Organism	Target
VS002-059-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18701	20	80.41	UL6	392	Pseudo-Organism	Target
VS002-060-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1158	0	79.73	UL8	1157	Pseudo-Organism	Target
VS002-060-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1158	5	79.73	UL8	1162	Pseudo-Organism	Target
VS002-060-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1158	10	79.73	UL8	1167	Pseudo-Organism	Target
VS002-060-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1158	15	79.73	UL8	1172	Pseudo-Organism	Target
VS002-060-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1158	20	79.73	UL8	1177	Pseudo-Organism	Target
VS002-061-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	10489	0	84.70	DBP	341	Pseudo-Organism	Target
VS002-061-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	10489	5	84.70	DBP	346	Pseudo-Organism	Target
VS002-061-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	10489	10	84.70	DBP	351	Pseudo-Organism	Target
VS002-061-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	10489	15	84.70	DBP	356	Pseudo-Organism	Target
VS002-061-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	10489	20	84.70	DBP	361	Pseudo-Organism	Target
VS002-062-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	37709	0	76.47	I4L	1298	Pseudo-Organism	Target
VS002-062-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	37709	5	76.47	I4L	1303	Pseudo-Organism	Target
VS002-062-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	37709	10	76.47	I4L	1308	Pseudo-Organism	Target
VS002-062-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	37709	15	76.47	I4L	1313	Pseudo-Organism	Target
VS002-062-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	37709	20	76.47	I4L	1318	Pseudo-Organism	Target
VS002-063-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30343	0	77.53	gM	981	Pseudo-Organism	Target
VS002-063-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30343	5	77.53	gM	986	Pseudo-Organism	Target
VS002-063-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30343	10	77.53	gM	991	Pseudo-Organism	Target
VS002-063-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30343	15	77.53	gM	996	Pseudo-Organism	Target
VS002-063-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30343	20	77.53	gM	1001	Pseudo-Organism	Target
VS002-064-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	10486	1	84.59	DBP	339	Pseudo-Organism	Target
VS002-065-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	6912	0	79.57	gH	1595	Pseudo-Organism	Target
VS002-065-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	6912	5	79.57	gH	1600	Pseudo-Organism	Target
VS002-065-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	6912	10	79.57	gH	1605	Pseudo-Organism	Target
VS002-065-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	6912	15	79.57	gH	1610	Pseudo-Organism	Target
VS002-065-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	6912	20	79.57	gH	1615	Pseudo-Organism	Target
VS002-066-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19401	0	77.99	UL6	1072	Pseudo-Organism	Target
VS002-066-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19401	5	77.99	UL6	1077	Pseudo-Organism	Target
VS002-066-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19401	10	77.99	UL6	1082	Pseudo-Organism	Target
VS002-066-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	19401	15	77.99	UL6	1087	Pseudo-Organism	Target
VS002-067-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30317	0	78.55	gM	955	Pseudo-Organism	Target
VS002-067-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30317	5	78.55	gM	960	Pseudo-Organism	Target
VS002-067-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30317	10	78.55	gM	965	Pseudo-Organism	Target
VS002-067-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30317	15	78.55	gM	970	Pseudo-Organism	Target
VS002-067-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30317	20	78.55	gM	975	Pseudo-Organism	Target
VS002-068-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9762	0	81.09	UL3	281	Pseudo-Organism	Target
VS002-068-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9762	5	81.09	UL3	286	Pseudo-Organism	Target
VS002-068-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9762	10	81.09	UL3	291	Pseudo-Organism	Target
VS002-068-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9762	15	81.09	UL3	296	Pseudo-Organism	Target
VS002-068-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	9762	20	81.09	UL3	301	Pseudo-Organism	Target
VS002-069-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30291	0	80.14	gM	929	Pseudo-Organism	Target
VS002-069-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30291	5	80.14	gM	934	Pseudo-Organism	Target
VS002-069-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30291	10	80.14	gM	939	Pseudo-Organism	Target
VS002-069-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30291	15	80.14	gM	944	Pseudo-Organism	Target
VS002-069-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30291	20	80.14	gM	949	Pseudo-Organism	Target
VS002-070-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	255	0	85.61	UL8	254	Pseudo-Organism	Target
VS002-070-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	255	5	85.61	UL8	259	Pseudo-Organism	Target
VS002-070-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	255	10	85.61	UL8	264	Pseudo-Organism	Target
VS002-070-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	255	15	85.61	UL8	269	Pseudo-Organism	Target
VS002-070-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	255	20	85.61	UL8	274	Pseudo-Organism	Target
VS002-071-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	36999	0	79.61	I4L	588	Pseudo-Organism	Target
VS002-071-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	36999	5	79.61	I4L	593	Pseudo-Organism	Target
VS002-071-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	36999	10	79.61	I4L	598	Pseudo-Organism	Target
VS002-071-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	36999	15	79.61	I4L	603	Pseudo-Organism	Target
VS002-071-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	36999	20	79.61	I4L	608	Pseudo-Organism	Target
VS002-072-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1028	0	81.83	UL8	1027	Pseudo-Organism	Target
VS002-072-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1028	5	81.83	UL8	1032	Pseudo-Organism	Target
VS002-072-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1028	10	81.83	UL8	1037	Pseudo-Organism	Target
VS002-072-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1028	15	81.83	UL8	1042	Pseudo-Organism	Target
VS002-072-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	1028	20	81.83	UL8	1047	Pseudo-Organism	Target
VS002-073-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26166	0	74.82	TRM1	1334	Pseudo-Organism	Target
VS002-073-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26166	5	74.82	TRM1	1339	Pseudo-Organism	Target
VS002-073-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26166	10	74.82	TRM1	1344	Pseudo-Organism	Target
VS002-073-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26166	15	74.82	TRM1	1349	Pseudo-Organism	Target
VS002-073-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26166	20	74.82	TRM1	1354	Pseudo-Organism	Target
VS002-074-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30239	0	78.24	gM	877	Pseudo-Organism	Target
VS002-074-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30239	5	78.24	gM	882	Pseudo-Organism	Target
VS002-074-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30239	10	78.24	gM	887	Pseudo-Organism	Target
VS002-074-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30239	15	78.24	gM	892	Pseudo-Organism	Target
VS002-074-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30239	20	78.24	gM	897	Pseudo-Organism	Target
VS002-075-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14289	0	80.53	ORF9	212	Pseudo-Organism	Target
VS002-075-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14289	5	80.53	ORF9	217	Pseudo-Organism	Target
VS002-075-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14289	10	80.53	ORF9	222	Pseudo-Organism	Target
VS002-075-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14289	15	80.53	ORF9	227	Pseudo-Organism	Target
VS002-075-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	14289	20	80.53	ORF9	232	Pseudo-Organism	Target
VS002-076-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	32561	0	87.15	gB	2040	Pseudo-Organism	Target
VS002-076-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	32561	5	87.15	gB	2045	Pseudo-Organism	Target
VS002-076-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	32561	10	87.15	gB	2050	Pseudo-Organism	Target
VS002-076-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	32561	15	87.15	gB	2055	Pseudo-Organism	Target
VS002-076-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	32561	20	87.15	gB	2060	Pseudo-Organism	Target
VS002-077-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	34346	0	77.29	gI	193	Pseudo-Organism	Target
VS002-077-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	34346	5	77.29	gI	198	Pseudo-Organism	Target
VS002-077-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	34346	10	77.29	gI	203	Pseudo-Organism	Target
VS002-077-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	34346	15	77.29	gI	208	Pseudo-Organism	Target
VS002-077-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	34346	20	77.29	gI	213	Pseudo-Organism	Target
VS002-078-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	15512	0	78.76	gL	173	Pseudo-Organism	Target
VS002-078-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	15512	5	78.76	gL	178	Pseudo-Organism	Target
VS002-078-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	15512	10	78.76	gL	183	Pseudo-Organism	Target
VS002-078-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	15512	15	78.76	gL	188	Pseudo-Organism	Target
VS002-078-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	15512	20	78.76	gL	193	Pseudo-Organism	Target
VS002-079-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26088	0	78.45	TRM1	1256	Pseudo-Organism	Target
VS002-079-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26088	5	78.45	TRM1	1261	Pseudo-Organism	Target
VS002-079-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26088	10	78.45	TRM1	1266	Pseudo-Organism	Target
VS002-079-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26088	15	78.45	TRM1	1271	Pseudo-Organism	Target
VS002-079-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	26088	20	78.45	TRM1	1276	Pseudo-Organism	Target
VS002-080-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30661	0	80.82	gB	140	Pseudo-Organism	Target
VS002-080-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30661	5	80.82	gB	145	Pseudo-Organism	Target
VS002-080-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30661	10	80.82	gB	150	Pseudo-Organism	Target
VS002-080-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30661	15	80.82	gB	155	Pseudo-Organism	Target
VS002-080-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	30661	20	80.82	gB	160	Pseudo-Organism	Target
VS002-081-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18467	0	77.50	UL6	138	Pseudo-Organism	Target
VS002-081-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18467	5	77.50	UL6	143	Pseudo-Organism	Target
VS002-081-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18467	10	77.50	UL6	148	Pseudo-Organism	Target
VS002-081-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18467	15	77.50	UL6	153	Pseudo-Organism	Target
VS002-081-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	18467	20	77.50	UL6	158	Pseudo-Organism	Target
VS002-082-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13873	0	83.10	ORF1	124	Pseudo-Organism	Target
VS002-082-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13873	5	83.10	ORF1	129	Pseudo-Organism	Target
VS002-082-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13873	10	83.10	ORF1	134	Pseudo-Organism	Target
VS002-082-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13873	15	83.10	ORF1	139	Pseudo-Organism	Target
VS002-082-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	13873	20	83.10	ORF1	144	Pseudo-Organism	Target
VS002-083-1	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	25351	0	77.98	TRM1	519	Pseudo-Organism	Target
VS002-083-2	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	25351	5	77.98	TRM1	524	Pseudo-Organism	Target
VS002-083-3	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	25351	10	77.98	TRM1	529	Pseudo-Organism	Target
VS002-083-4	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	25351	15	77.98	TRM1	534	Pseudo-Organism	Target
VS002-083-5	Virus	Species	Alphaherpesvirinae_alphaherpesvirus3	25351	20	77.98	TRM1	539	Pseudo-Organism	Target
