BaitID	TaxID	TargetRegion	RegionPositon	GeneCluster	ClusterPosition
Bait00520	1159903	Reg00112	1623	S_0027	1623
Bait00521	1159903	Reg00112	1625	S_0027	1625
Bait00522	1159903	Reg00112	1627	S_0027	1627
Bait00523	1159903	Reg00112	1629	S_0027	1629
Bait00524	1159903	Reg00112	1631	S_0027	1631
Bait00525	1159903	Reg00112	1633	S_0027	1633
Bait00526	1159903	Reg00112	1635	S_0027	1635
Bait00527	1159903	Reg00112	1637	S_0027	1637
Bait00528	1159903	Reg00112	1639	S_0027	1639
Bait00529	1159903	Reg00112	1641	S_0027	1641
Bait00530	1159903	Reg00112	1643	S_0027	1643
Bait00531	1159903	Reg00112	1645	S_0027	1645
Bait00532	1159903	Reg00112	1647	S_0027	1647
Bait00533	1159903	Reg00112	1649	S_0027	1649
Bait00534	1159903	Reg00112	1651	S_0027	1651
Bait00535	1159903	Reg00112	1653	S_0027	1653
Bait00536	1159903	Reg00112	1655	S_0027	1655
Bait00537	1159903	Reg00112	1657	S_0027	1657
Bait00538	1159903	Reg00112	1659	S_0027	1659
Bait00539	1159903	Reg00112	1661	S_0027	1661
Bait00540	1159903	Reg00112	1663	S_0027	1663
Bait00541	1159903	Reg00112	1665	S_0027	1665
Bait00542	1159903	Reg00112	1667	S_0027	1667
Bait00543	1159903	Reg00112	1669	S_0027	1669
Bait00544	1159903	Reg00112	1671	S_0027	1671
Bait00545	693999	Reg02758	1464	N_0008	788
Bait00546	693999	Reg02758	1482	N_0008	806
Bait00547	693999	Reg02758	1500	N_0008	824
Bait00548	693999	Reg02758	1518	N_0008	842
Bait00549	693999	Reg02758	1536	N_0008	860
Bait00550	694008	Reg03280	5211	1a_0015	898
Bait00551	694008	Reg03280	5216	1a_0015	903
Bait00552	694008	Reg03280	5221	1a_0015	908
Bait00553	694008	Reg03280	5226	1a_0015	913
Bait00554	694008	Reg03280	5231	1a_0015	918
Bait00555	TXID30106887	Reg03601	9251	1a_0026	3284
Bait00556	TXID30106887	Reg03601	9252	1a_0026	3285
Bait00557	1508228	Reg00803	1088	N_0000	397
Bait00558	1503292	Reg00762	8916	1a_0030	2958
Bait00559	1503292	Reg00762	8917	1a_0030	2959
Bait00560	1503292	Reg00762	8918	1a_0030	2960
Bait00561	1503292	Reg00762	8919	1a_0030	2961
Bait00562	1503292	Reg00762	8920	1a_0030	2962
Bait00563	1503292	Reg00762	8921	1a_0030	2963
Bait00564	1503292	Reg00762	8922	1a_0030	2964
Bait00565	1503292	Reg00762	8923	1a_0030	2965
Bait00566	1159904	Reg00133	653	N_0028	1
Bait00567	1159904	Reg00133	655	N_0028	3
Bait00568	1159904	Reg00133	657	N_0028	5
Bait00569	1159904	Reg00133	659	N_0028	7
Bait00570	1159904	Reg00133	661	N_0028	9
Bait00571	1159904	Reg00133	663	N_0028	11
Bait00572	1159904	Reg00133	665	N_0028	13
Bait00573	1159901	Reg00047	1399	N_0027	741
Bait00574	1159901	Reg00047	1400	N_0027	742
Bait00575	1159901	Reg00047	1401	N_0027	743
Bait00576	1159901	Reg00047	1402	N_0027	744
Bait00577	1159901	Reg00047	1403	N_0027	745
Bait00578	1159901	Reg00047	1404	N_0027	746
Bait00579	1159901	Reg00047	1405	N_0027	747
Bait00580	1159901	Reg00047	1406	N_0027	748
Bait00581	1159901	Reg00047	1407	N_0027	749
Bait00582	1159901	Reg00047	1408	N_0027	750
Bait00583	1159901	Reg00047	1409	N_0027	751
Bait00584	1159901	Reg00047	1410	N_0027	752
Bait00585	2509496	Reg02056	12965	1a_0024	10028
Bait00586	693997	Reg02730	9300	1a_0023	2151
Bait00587	693997	Reg02730	9301	1a_0023	2152
Bait00588	693997	Reg02730	9302	1a_0023	2153
Bait00589	1159908	Reg00355	23661	1a_0007	10421
Bait00590	1159908	Reg00355	23662	1a_0007	10422
Bait00591	2509492	Reg01663	18521	1a_0022	7904
Bait00592	2509492	Reg01663	18523	1a_0022	7906
Bait00593	2509492	Reg01663	18525	1a_0022	7908
Bait00594	2509492	Reg01663	18527	1a_0022	7910
Bait00595	2509492	Reg01663	18529	1a_0022	7912
Bait00596	2509492	Reg01663	18531	1a_0022	7914
Bait00597	2509492	Reg01663	18533	1a_0022	7916
Bait00598	2509492	Reg01663	18535	1a_0022	7918
Bait00599	2509492	Reg01663	18537	1a_0022	7920
Bait00600	2509511	Reg02272	1463	N_0023	564
Bait00601	2509511	Reg02272	1481	N_0023	582
Bait00602	2509511	Reg02272	1499	N_0023	600
Bait00603	2509511	Reg02272	1517	N_0023	618
Bait00604	2509511	Reg02272	1535	N_0023	636
Bait00605	694005	Reg03067	12105	1a_0010	4197
Bait00606	694005	Reg03054	10876	1a_0010	13844
Bait00607	694005	Reg03054	10877	1a_0010	13845
Bait00608	694008	Reg03350	11257	1a_0015	6944
Bait00609	694008	Reg03350	11258	1a_0015	6945
Bait00610	694008	Reg03350	11259	1a_0015	6946
Bait00611	694008	Reg03350	11260	1a_0015	6947
Bait00612	1159906	Reg00222	1994	S_0028	1994
Bait00613	1159906	Reg00222	1995	S_0028	1995
Bait00614	1159906	Reg00222	1996	S_0028	1996
Bait00615	1159906	Reg00222	1997	S_0028	1997
Bait00616	1159906	Reg00222	1998	S_0028	1998
Bait00617	693999	Reg02806	7758	1a_0035	1779
Bait00618	693999	Reg02806	7761	1a_0035	1782
Bait00619	693999	Reg02806	7764	1a_0035	1785
Bait00620	693999	Reg02806	7767	1a_0035	1788
Bait00621	693999	Reg02806	7770	1a_0035	1791
Bait00622	693999	Reg02806	7773	1a_0035	1794
Bait00623	693999	Reg02806	7776	1a_0035	1797
Bait00624	693999	Reg02806	7779	1a_0035	1800
Bait00625	693999	Reg02806	7782	1a_0035	1803
Bait00626	693999	Reg02806	7785	1a_0035	1806
Bait00627	693999	Reg02806	7788	1a_0035	1809
Bait00628	693999	Reg02806	7791	1a_0035	1812
Bait00629	1541205	Reg00895	13536	S_0011	3251
Bait00630	1541205	Reg00895	13537	S_0011	3252
Bait00631	1541205	Reg00895	13538	S_0011	3253
Bait00632	1541205	Reg00895	13539	S_0011	3254
Bait00633	1590370	Reg01062	10410	1a_0012	4221
Bait00634	2509511	Reg02311	10500	1a_0018	446
Bait00635	2509511	Reg02311	10501	1a_0018	447
Bait00636	1159901	Reg00052	1548	N_0027	890
Bait00637	1159901	Reg00052	1550	N_0027	892
Bait00638	1159901	Reg00052	1552	N_0027	894
Bait00639	1159901	Reg00052	1554	N_0027	896
Bait00640	1159901	Reg00052	1556	N_0027	898
Bait00641	1159901	Reg00052	1558	N_0027	900
Bait00642	1159901	Reg00052	1560	N_0027	902
Bait00643	1159901	Reg00052	1562	N_0027	904
Bait00644	1159901	Reg00052	1564	N_0027	906
Bait00645	1159901	Reg00052	1566	N_0027	908
Bait00646	1159901	Reg00052	1568	N_0027	910
Bait00647	1159901	Reg00052	1570	N_0027	912
Bait00648	1159901	Reg00052	1572	N_0027	914
Bait00649	1159901	Reg00052	1574	N_0027	916
Bait00650	1159901	Reg00052	1576	N_0027	918
Bait00651	1159901	Reg00052	1578	N_0027	920
Bait00652	1590370	Reg01041	7844	1a_0012	1655
Bait00653	1590370	Reg01041	7852	1a_0012	1663
Bait00654	1590370	Reg01041	7860	1a_0012	1671
Bait00655	1590370	Reg01041	7868	1a_0012	1679
Bait00656	1590370	Reg01041	7876	1a_0012	1687
Bait00657	2509492	Reg01633	16461	1a_0022	5844
Bait00658	2509492	Reg01633	16462	1a_0022	5845
Bait00659	2509492	Reg01633	16463	1a_0022	5846
Bait00660	1159905	Reg00187	33	S_0022	33
Bait00661	1159905	Reg00187	34	S_0022	34
Bait00662	28295	Reg02614	5808	1a_0034	3802
Bait00663	1920748	Reg01367	1318	N_0004	1951
Bait00664	1892416	Reg01264	9471	1a_0019	3597
Bait00665	1892416	Reg01264	9472	1a_0019	3598
Bait00666	1892416	Reg01264	9473	1a_0019	3599
Bait00667	693997	Reg02698	1599	N_0001	1
Bait00668	693997	Reg02698	1600	N_0001	2
Bait00669	693997	Reg02698	1601	N_0001	3
Bait00670	693997	Reg02698	1602	N_0001	4
Bait00671	693997	Reg02698	1603	N_0001	5
Bait00672	693997	Reg02698	1604	N_0001	6
Bait00673	693997	Reg02698	1605	N_0001	7
Bait00674	693997	Reg02698	1606	N_0001	8
Bait00675	693997	Reg02698	1607	N_0001	9
Bait00676	693997	Reg02698	1608	N_0001	10
Bait00677	693997	Reg02698	1609	N_0001	11
Bait00678	1159903	Reg00122	2818	S_0027	2818
Bait00679	1159903	Reg00122	2820	S_0027	2820
Bait00680	1159903	Reg00122	2822	S_0027	2822
Bait00681	1159903	Reg00122	2824	S_0027	2824
Bait00682	1159903	Reg00122	2826	S_0027	2826
Bait00683	1159903	Reg00122	2828	S_0027	2828
Bait00684	1159903	Reg00122	2830	S_0027	2830
Bait00685	1159903	Reg00122	2832	S_0027	2832
Bait00686	1159903	Reg00122	2834	S_0027	2834
Bait00687	1159903	Reg00122	2836	S_0027	2836
Bait00688	1159903	Reg00122	2838	S_0027	2838
Bait00689	1159903	Reg00122	2840	S_0027	2840
Bait00690	1159903	Reg00122	2842	S_0027	2842
Bait00691	1159903	Reg00122	2844	S_0027	2844
Bait00692	1159903	Reg00122	2846	S_0027	2846
Bait00693	1159903	Reg00122	2848	S_0027	2848
Bait00694	1159903	Reg00122	2850	S_0027	2850
Bait00695	1159903	Reg00122	2852	S_0027	2852
Bait00696	1159903	Reg00122	2854	S_0027	2854
Bait00697	1159903	Reg00122	2856	S_0027	2856
Bait00698	1159903	Reg00122	2858	S_0027	2858
Bait00699	1159903	Reg00122	2860	S_0027	2860
Bait00700	2509512	Reg02491	4773	1a_0027	4079
Bait00701	2509512	Reg02491	4775	1a_0027	4081
Bait00702	2509512	Reg02491	4777	1a_0027	4083
Bait00703	2509512	Reg02491	4779	1a_0027	4085
Bait00704	2509512	Reg02491	4781	1a_0027	4087
Bait00705	1241933	Reg00386	12318	1a_0029	6399
Bait00706	1241933	Reg00386	12319	1a_0029	6400
Bait00707	1241933	Reg00386	12320	1a_0029	6401
Bait00708	1241933	Reg00386	12321	1a_0029	6402
Bait00709	1384461	Reg00422	1979	N_0006	618
Bait00710	1384461	Reg00422	1980	N_0006	619
Bait00711	1384461	Reg00422	1981	N_0006	620
Bait00712	1384461	Reg00422	1982	N_0006	621
Bait00713	2509502	Reg02086	113	rep_0008	113
Bait00714	2509502	Reg02086	117	rep_0008	117
Bait00715	2509502	Reg02086	121	rep_0008	121
Bait00716	2509502	Reg02086	125	rep_0008	125
Bait00717	2509502	Reg02086	129	rep_0008	129
Bait00718	694001	Reg02933	10689	1a_0032	4620
Bait00719	694001	Reg02933	10690	1a_0032	4621
Bait00720	694001	Reg02933	10691	1a_0032	4622
Bait00721	694001	Reg02933	10692	1a_0032	4623
Bait00722	694001	Reg02933	10693	1a_0032	4624
Bait00723	572289	Reg02673	378	S_0023	378
Bait00724	1384461	Reg00431	2171	N_0006	810
Bait00725	1384461	Reg00431	2172	N_0006	811
Bait00726	1384461	Reg00431	2173	N_0006	812
Bait00727	1384461	Reg00431	2174	N_0006	813
Bait00728	1384461	Reg00431	2175	N_0006	814
Bait00729	1384461	Reg00431	2176	N_0006	815
Bait00730	1384461	Reg00431	2177	N_0006	816
Bait00731	1384461	Reg00431	2178	N_0006	817
Bait00732	1384461	Reg00431	2179	N_0006	818
Bait00733	1384461	Reg00431	2180	N_0006	819
Bait00734	1384461	Reg00431	2181	N_0006	820
Bait00735	1384461	Reg00431	2182	N_0006	821
Bait00736	1159908	Reg00285	539	M_0006	539
Bait00737	TXID30106888	Reg03638	1622	S_0006	1622
Bait00738	TXID30106888	Reg03638	1623	S_0006	1623
Bait00739	TXID30106888	Reg03638	1624	S_0006	1624
Bait00740	TXID30106888	Reg03638	1625	S_0006	1625
Bait00741	TXID30106888	Reg03638	1626	S_0006	1626
Bait00742	2509512	Reg02527	10141	1a_0027	9447
Bait00743	2509512	Reg02527	10142	1a_0027	9448
Bait00744	2509511	Reg02271	1454	N_0023	555
Bait00745	2509511	Reg02271	1455	N_0023	556
Bait00746	1159906	Reg00234	2950	S_0028	2950
Bait00747	1159904	Reg00135	754	N_0028	102
Bait00748	1159904	Reg00135	755	N_0028	103
Bait00749	694005	Reg03014	6464	S_0004	2691
Bait00750	694005	Reg03014	6467	S_0004	2694
Bait00751	694005	Reg03014	6470	S_0004	2697
Bait00752	694005	Reg03014	6473	S_0004	2700
Bait00753	694005	Reg03014	6476	S_0004	2703
Bait00754	28295	Reg02583	2936	1a_0034	930
Bait00755	2509492	Reg01503	6179	rep_0010	3605
Bait00756	2509492	Reg01503	6181	rep_0010	3607
Bait00757	2509492	Reg01503	6183	rep_0010	3609
Bait00758	2509492	Reg01503	6185	rep_0010	3611
Bait00759	2509492	Reg01503	6187	rep_0010	3613
Bait00760	2509492	Reg01503	6189	rep_0010	3615
Bait00761	2509492	Reg01503	6191	rep_0010	3617
Bait00762	694001	Reg02897	8540	1a_0032	2471
Bait00763	694001	Reg02897	8541	1a_0032	2472
Bait00764	694001	Reg02897	8542	1a_0032	2473
Bait00765	694001	Reg02897	8543	1a_0032	2474
Bait00766	694001	Reg02897	8544	1a_0032	2475
Bait00767	2509511	Reg02320	10717	1a_0018	663
Bait00768	2509511	Reg02320	10718	1a_0018	664
Bait00769	2509511	Reg02320	10719	1a_0018	665
Bait00770	1159908	Reg00319	11200	S_0030	1579
Bait00771	1159908	Reg00319	11203	S_0030	1582
Bait00772	1159908	Reg00319	11206	S_0030	1585
Bait00773	1159908	Reg00319	11209	S_0030	1588
Bait00774	1159908	Reg00319	11212	S_0030	1591
Bait00775	1159908	Reg00319	11215	S_0030	1594
Bait00776	1159908	Reg00319	11218	S_0030	1597
Bait00777	1159908	Reg00319	11221	S_0030	1600
Bait00778	1159908	Reg00319	11224	S_0030	1603
Bait00779	1159908	Reg00319	11227	S_0030	1606
Bait00780	1159908	Reg00319	11230	S_0030	1609
Bait00781	1159908	Reg00319	11233	S_0030	1612
Bait00782	1159908	Reg00319	11236	S_0030	1615
Bait00783	1159908	Reg00319	11239	S_0030	1618
Bait00784	1159908	Reg00319	11242	S_0030	1621
Bait00785	1159908	Reg00319	11245	S_0030	1624
Bait00786	1159908	Reg00319	11248	S_0030	1627
Bait00787	1159908	Reg00319	11251	S_0030	1630
Bait00788	1503289	Reg00638	14526	1a_0028	7724
Bait00789	1503289	Reg00638	14527	1a_0028	7725
Bait00790	1503289	Reg00638	14528	1a_0028	7726
Bait00791	1503289	Reg00638	14529	1a_0028	7727
Bait00792	1503289	Reg00638	14530	1a_0028	7728
Bait00793	1503289	Reg00638	14531	1a_0028	7729
Bait00794	1503289	Reg00638	14532	1a_0028	7730
Bait00795	1503289	Reg00638	14533	1a_0028	7731
Bait00796	2509479	Reg01397	519	M_0027	519
Bait00797	2509479	Reg01397	520	M_0027	520
Bait00798	2509479	Reg01397	521	M_0027	521
Bait00799	2509479	Reg01397	522	M_0027	522
Bait00800	2509479	Reg01397	523	M_0027	523
Bait00801	2509479	Reg01397	524	M_0027	524
Bait00802	2509479	Reg01397	525	M_0027	525
Bait00803	2509479	Reg01397	526	M_0027	526
Bait00804	2509479	Reg01397	527	M_0027	527
Bait00805	2509479	Reg01397	528	M_0027	528
Bait00806	2509479	Reg01397	529	M_0027	529
Bait00807	2509479	Reg01397	530	M_0027	530
Bait00808	2509479	Reg01397	531	M_0027	531
Bait00809	2509479	Reg01397	532	M_0027	532
Bait00810	2509479	Reg01397	533	M_0027	533
Bait00811	2509479	Reg01397	534	M_0027	534
Bait00812	2509479	Reg01397	535	M_0027	535
Bait00813	2509479	Reg01397	536	M_0027	536
Bait00814	2509479	Reg01397	537	M_0027	537
Bait00815	2509479	Reg01397	538	M_0027	538
Bait00816	2509479	Reg01397	539	M_0027	539
Bait00817	2509479	Reg01397	540	M_0027	540
Bait00818	2509479	Reg01397	541	M_0027	541
Bait00819	2509479	Reg01397	542	M_0027	542
Bait00820	2509479	Reg01397	543	M_0027	543
Bait00821	2509479	Reg01397	544	M_0027	544
Bait00822	2509479	Reg01397	545	M_0027	545
Bait00823	2509479	Reg01397	546	M_0027	546
Bait00824	2509479	Reg01397	547	M_0027	547
Bait00825	2509479	Reg01397	548	M_0027	548
Bait00826	2509479	Reg01397	549	M_0027	549
Bait00827	2509479	Reg01397	550	M_0027	550
Bait00828	2509479	Reg01397	551	M_0027	551
Bait00829	2509479	Reg01397	552	M_0027	552
Bait00830	2509479	Reg01397	553	M_0027	553
Bait00831	2509479	Reg01397	554	M_0027	554
Bait00832	2509479	Reg01397	555	M_0027	555
Bait00833	2509479	Reg01397	556	M_0027	556
Bait00834	694006	Reg03142	3099	S_0015	1021
Bait00835	694006	Reg03142	3103	S_0015	1025
Bait00836	694006	Reg03142	3107	S_0015	1029
Bait00837	694006	Reg03142	3111	S_0015	1033
Bait00838	694006	Reg03142	3115	S_0015	1037
Bait00839	1503289	Reg00614	7738	1a_0028	936
Bait00840	2509511	Reg02296	5919	rep_0007	3753
Bait00841	11135	Reg00011	6147	rep_0000	5026
Bait00842	11135	Reg00011	6148	rep_0000	5027
Bait00843	11135	Reg00011	6149	rep_0000	5028
Bait00844	694005	Reg02990	2444	N_0018	40
Bait00845	694005	Reg02990	2446	N_0018	42
Bait00846	694005	Reg02990	2448	N_0018	44
Bait00847	694005	Reg02990	2450	N_0018	46
Bait00848	694005	Reg02990	2452	N_0018	48
Bait00849	694005	Reg02990	2454	N_0018	50
Bait00850	1384461	Reg00461	7802	1a_0033	1066
Bait00851	2509494	Reg01805	18722	1a_0013	8539
Bait00852	2509494	Reg01805	18723	1a_0013	8540
Bait00853	2509494	Reg01805	18724	1a_0013	8541
Bait00854	1159908	Reg00349	19064	1a_0007	5824
Bait00855	1503289	Reg00591	5911	S_0044	3274
Bait00856	2509511	Reg02263	1295	N_0023	396
Bait00857	2509511	Reg02263	1296	N_0023	397
Bait00858	2509511	Reg02263	1297	N_0023	398
Bait00859	2509511	Reg02263	1298	N_0023	399
Bait00860	TXID30106887	Reg03569	6269	1a_0026	302
Bait00861	TXID30106887	Reg03569	6270	1a_0026	303
Bait00862	1503291	Reg00720	6813	1a_0036	89
Bait00863	1503291	Reg00720	6816	1a_0036	92
Bait00864	1503291	Reg00720	6819	1a_0036	95
Bait00865	1503291	Reg00720	6822	1a_0036	98
Bait00866	1503291	Reg00720	6825	1a_0036	101
Bait00867	572289	Reg02685	2874	S_0023	2874
Bait00868	572289	Reg02685	2875	S_0023	2875
Bait00869	572289	Reg02685	2876	S_0023	2876
Bait00870	572289	Reg02685	2877	S_0023	2877
Bait00871	572289	Reg02685	2878	S_0023	2878
Bait00872	572289	Reg02685	2879	S_0023	2879
Bait00873	572289	Reg02685	2880	S_0023	2880
Bait00874	572289	Reg02685	2881	S_0023	2881
Bait00875	572289	Reg02685	2882	S_0023	2882
Bait00876	572289	Reg02685	2883	S_0023	2883
Bait00877	572289	Reg02685	2884	S_0023	2884
Bait00878	1508228	Reg00810	13204	1a_0021	156
Bait00879	1508228	Reg00810	13205	1a_0021	157
Bait00880	1508228	Reg00810	13206	1a_0021	158
Bait00881	1508228	Reg00810	13207	1a_0021	159
Bait00882	1508228	Reg00810	13208	1a_0021	160
Bait00883	1508228	Reg00810	13209	1a_0021	161
Bait00884	1508228	Reg00810	13210	1a_0021	162
Bait00885	1503291	Reg00701	4879	S_0043	2269
Bait00886	1503291	Reg00701	4880	S_0043	2270
Bait00887	1503291	Reg00701	4881	S_0043	2271
Bait00888	1503291	Reg00701	4882	S_0043	2272
Bait00889	28295	Reg02544	834	N_0007	155
Bait00890	28295	Reg02544	836	N_0007	157
Bait00891	28295	Reg02544	838	N_0007	159
Bait00892	28295	Reg02544	840	N_0007	161
Bait00893	28295	Reg02544	842	N_0007	163
Bait00894	28295	Reg02544	844	N_0007	165
Bait00895	28295	Reg02544	846	N_0007	167
Bait00896	28295	Reg02544	848	N_0007	169
Bait00897	1541205	Reg00925	16570	1a_0017	973
Bait00898	1541205	Reg00925	16571	1a_0017	974
Bait00899	1541205	Reg00925	16572	1a_0017	975
Bait00900	1159901	Reg00030	659	N_0027	1
Bait00901	1159901	Reg00030	660	N_0027	2
Bait00902	1159901	Reg00030	661	N_0027	3
Bait00903	1159901	Reg00030	662	N_0027	4
Bait00904	1920748	Reg01372	2201	S_0039	291
Bait00905	1920748	Reg01372	2202	S_0039	292
Bait00906	1590370	Reg01036	7365	1a_0012	1176
Bait00907	1590370	Reg01036	7366	1a_0012	1177
Bait00908	290028	Reg02640	5602	S_0005	2863
Bait00909	290028	Reg02640	5603	S_0005	2864
Bait00910	290028	Reg02640	5604	S_0005	2865
Bait00911	290028	Reg02640	5605	S_0005	2866
Bait00912	290028	Reg02640	5606	S_0005	2867
Bait00913	290028	Reg02640	5607	S_0005	2868
Bait00914	290028	Reg02640	5608	S_0005	2869
Bait00915	290028	Reg02640	5609	S_0005	2870
Bait00916	694006	Reg03119	1336	N_0025	666
Bait00917	694006	Reg03119	1337	N_0025	667
Bait00918	572289	Reg02667	64	S_0023	64
Bait00919	572289	Reg02667	65	S_0023	65
Bait00920	572289	Reg02667	66	S_0023	66
Bait00921	572289	Reg02667	67	S_0023	67
Bait00922	572289	Reg02667	68	S_0023	68
Bait00923	572289	Reg02667	69	S_0023	69
Bait00924	572289	Reg02667	70	S_0023	70
Bait00925	572289	Reg02667	71	S_0023	71
Bait00926	572289	Reg02667	72	S_0023	72
Bait00927	572289	Reg02667	73	S_0023	73
Bait00928	1159904	Reg00157	6035	rep_0002	4353
Bait00929	1159904	Reg00157	6036	rep_0002	4354
Bait00930	1159904	Reg00157	6037	rep_0002	4355
Bait00931	693997	Reg02697	882	M_0016	146
Bait00932	693997	Reg02697	883	M_0016	147
Bait00933	693997	Reg02697	884	M_0016	148
Bait00934	693997	Reg02697	885	M_0016	149
Bait00935	TXID30106887	Reg03580	7034	1a_0026	1067
Bait00936	1159906	Reg00237	3079	S_0028	3079
Bait00937	1159906	Reg00237	3080	S_0028	3080
Bait00938	1159906	Reg00237	3081	S_0028	3081
Bait00939	1159906	Reg00237	3082	S_0028	3082
Bait00940	1159906	Reg00237	3083	S_0028	3083
Bait00941	1159906	Reg00237	3084	S_0028	3084
Bait00942	1159906	Reg00237	3085	S_0028	3085
Bait00943	572290	Reg02687	588	S_0026	588
Bait00944	572290	Reg02687	589	S_0026	589
Bait00945	572290	Reg02687	590	S_0026	590
Bait00946	572290	Reg02687	591	S_0026	591
Bait00947	572290	Reg02687	592	S_0026	592
Bait00948	572290	Reg02687	593	S_0026	593
Bait00949	572290	Reg02687	594	S_0026	594
Bait00950	572290	Reg02687	595	S_0026	595
Bait00951	572290	Reg02687	596	S_0026	596
Bait00952	572290	Reg02687	597	S_0026	597
Bait00953	572290	Reg02687	598	S_0026	598
Bait00954	572290	Reg02687	599	S_0026	599
Bait00955	572290	Reg02687	600	S_0026	600
Bait00956	572290	Reg02687	601	S_0026	601
Bait00957	572290	Reg02687	602	S_0026	602
Bait00958	572290	Reg02687	603	S_0026	603
Bait00959	572290	Reg02687	604	S_0026	604
Bait00960	572290	Reg02687	605	S_0026	605
Bait00961	572290	Reg02687	606	S_0026	606
Bait00962	572290	Reg02687	607	S_0026	607
Bait00963	572290	Reg02687	608	S_0026	608
Bait00964	572290	Reg02687	609	S_0026	609
Bait00965	572290	Reg02687	610	S_0026	610
Bait00966	572290	Reg02687	611	S_0026	611
Bait00967	572290	Reg02687	612	S_0026	612
Bait00968	572290	Reg02687	613	S_0026	613
Bait00969	572290	Reg02687	614	S_0026	614
Bait00970	572290	Reg02687	615	S_0026	615
Bait00971	572290	Reg02687	616	S_0026	616
Bait00972	572290	Reg02687	617	S_0026	617
Bait00973	572290	Reg02687	618	S_0026	618
Bait00974	572290	Reg02687	619	S_0026	619
Bait00975	572290	Reg02687	620	S_0026	620
Bait00976	572290	Reg02687	621	S_0026	621
Bait00977	572290	Reg02687	622	S_0026	622
Bait00978	572290	Reg02687	623	S_0026	623
Bait00979	572290	Reg02687	624	S_0026	624
Bait00980	572290	Reg02687	625	S_0026	625
Bait00981	572290	Reg02687	626	S_0026	626
Bait00982	572290	Reg02687	627	S_0026	627
Bait00983	572290	Reg02687	628	S_0026	628
Bait00984	572290	Reg02687	629	S_0026	629
Bait00985	572290	Reg02687	630	S_0026	630
Bait00986	572290	Reg02687	631	S_0026	631
Bait00987	572290	Reg02687	632	S_0026	632
Bait00988	572290	Reg02687	633	S_0026	633
Bait00989	572290	Reg02687	634	S_0026	634
Bait00990	572290	Reg02687	635	S_0026	635
Bait00991	572290	Reg02687	636	S_0026	636
Bait00992	572290	Reg02687	637	S_0026	637
Bait00993	572290	Reg02687	638	S_0026	638
Bait00994	572290	Reg02687	639	S_0026	639
Bait00995	572290	Reg02687	640	S_0026	640
Bait00996	572290	Reg02687	641	S_0026	641
Bait00997	572290	Reg02687	642	S_0026	642
Bait00998	28295	Reg02611	5092	1a_0034	3086
Bait00999	28295	Reg02611	5094	1a_0034	3088
Bait01000	28295	Reg02611	5096	1a_0034	3090
Bait01001	28295	Reg02611	5098	1a_0034	3092
Bait01002	28295	Reg02611	5100	1a_0034	3094
Bait01003	28295	Reg02611	5102	1a_0034	3096
Bait01004	28295	Reg02611	5104	1a_0034	3098
Bait01005	2509511	Reg02268	1424	N_0023	525
Bait01006	2509511	Reg02268	1425	N_0023	526
Bait01007	2509511	Reg02268	1426	N_0023	527
Bait01008	2509511	Reg02268	1427	N_0023	528
Bait01009	2509511	Reg02268	1428	N_0023	529
Bait01010	2509511	Reg02268	1429	N_0023	530
Bait01011	2509511	Reg02268	1430	N_0023	531
Bait01012	2509511	Reg02268	1431	N_0023	532
Bait01013	2509511	Reg02268	1432	N_0023	533
Bait01014	2509511	Reg02268	1433	N_0023	534
Bait01015	2509511	Reg02268	1434	N_0023	535
Bait01016	2509511	Reg02268	1435	N_0023	536
Bait01017	694015	Reg03433	7000	rep_0014	4786
Bait01018	1159906	Reg00205	82	S_0028	82
Bait01019	1159906	Reg00205	83	S_0028	83
Bait01020	1159906	Reg00205	84	S_0028	84
Bait01021	1159906	Reg00205	85	S_0028	85
Bait01022	1159906	Reg00205	86	S_0028	86
Bait01023	1159906	Reg00205	87	S_0028	87
Bait01024	1241933	Reg00382	8412	1a_0029	2493
Bait01025	2509494	Reg01785	13435	1a_0013	3252
Bait01026	694005	Reg03019	7990	1a_0010	82
Bait01027	694005	Reg03019	7992	1a_0010	84
Bait01028	694005	Reg03019	7994	1a_0010	86
